Car_Model,Manufacture_Year,Fuel_Type,Service_Type,Total_KM,KM_Since_Last_Service,Days_Since_Last_Service,Engine_Oil_Change,Air_Filter_Replacement,Spark_Plugs_Replacement,Brake_Pads_Replacement,Brake_Fluid_Change,Wheel_Alignment,Tire_Rotation,AC_Service,AC_Filter_Replacement,Workload_Cars_Pending,Base_Service_Hours,Workload_Delay_Hours,Final_Service_Time_Hours,Predicted_Time
XC60,2023,Diesel,Brake,49168,5376,60,0,0,0,1,1,0,0,0,0,8,4,3.5,7.5,5.2
XC90,2015,Petrol,General,134478,21674,215,1,1,1,1,0,1,1,0,0,16,6,7.8,13.8,7.4
XC60,2022,Petrol,Brake,30492,3192,155,0,0,0,1,1,1,0,0,0,8,4,4.7,8.7,6.6
XC90,2021,Diesel,Brake,30789,5752,85,0,0,0,1,1,1,0,0,0,17,4,7.2,11.2,6.6
XC60,2015,Petrol,General,165865,12892,127,1,0,1,1,0,1,1,0,0,14,6,8.2,14.2,7.2
XC90,2019,Diesel,General,17526,1489,293,0,0,0,0,1,1,0,0,0,12,6,5.2,11.2,4.7
S60,2022,Petrol,AC,25951,3348,161,0,0,0,0,0,0,0,1,0,3,2,1.6,3.6,2.9
S60,2022,Diesel,General,80049,5721,130,0,0,0,1,0,0,0,0,0,20,6,11.2,17.2,3.7
S60,2015,Petrol,Brake,137236,11999,306,1,0,1,1,1,1,1,0,0,2,4,2.0,6.0,8.1
S60,2021,Petrol,Major,107057,20568,154,1,1,1,1,1,1,1,0,0,13,17,7.0,24.0,9.0
XC60,2023,Petrol,General,117132,23040,177,1,1,1,1,0,0,1,0,0,21,6,11.4,17.4,5.9
XC90,2015,Petrol,General,134666,15173,271,1,1,1,1,0,1,1,0,0,11,6,8.9,14.9,7.6
S60,2021,Diesel,General,94157,17820,110,1,1,0,1,0,0,1,0,0,24,6,22.0,28.0,5.4
XC60,2022,Petrol,General,30893,4209,140,0,0,0,0,0,0,0,0,0,12,6,7.6,13.6,2.1
XC90,2015,Petrol,Major,147312,14401,254,1,1,1,1,1,1,1,0,0,18,17,16.7,33.7,9.0
XC60,2019,Petrol,AC,15463,2448,331,0,0,0,0,1,0,0,1,0,9,2,5.4,7.4,4.4
S60,2020,Diesel,Brake,37308,5680,219,0,0,0,1,1,0,0,0,0,7,4,3.6,7.6,5.2
XC40,2015,Diesel,General,168737,33490,316,1,1,0,1,1,0,1,1,1,6,6,3.6,9.6,8.1
XC60,2019,Petrol,Brake,10860,1054,211,0,0,0,1,1,1,0,0,0,24,4,18.4,22.4,6.4
S60,2019,Petrol,Brake,67813,10449,133,1,0,1,1,1,1,1,0,0,14,4,8.7,12.7,8.3
V90,2020,Petrol,AC,20404,1372,285,0,0,0,0,1,0,0,1,0,18,2,14.5,16.5,4.3
XC90,2023,Petrol,General,92913,7053,179,0,0,1,1,0,1,0,0,0,14,6,7.6,13.6,5.5
S60,2022,Petrol,Brake,12454,754,138,0,0,0,1,1,0,0,0,0,5,4,4.1,8.1,4.8
V90,2023,Petrol,Major,77771,15548,193,1,1,1,1,1,1,1,0,0,20,17,12.2,29.2,9.0
XC60,2021,Petrol,General,73629,12687,78,1,0,1,1,0,1,1,0,0,24,6,16.2,22.2,6.1
XC60,2019,Diesel,AC,66154,11255,98,1,0,0,1,0,0,1,1,1,13,2,9.6,11.6,7.0
V90,2021,Petrol,General,95954,12604,88,1,0,1,1,0,0,1,0,0,1,6,0.8,6.8,5.3
V90,2022,Diesel,General,30161,3076,83,0,0,0,0,0,0,0,0,0,12,6,6.5,12.5,2.7
XC90,2015,Petrol,Brake,161660,13123,148,1,0,1,1,1,1,1,0,0,19,4,17.1,21.1,9.0
XC60,2023,Diesel,General,105648,10549,164,1,0,0,1,0,1,1,0,0,10,6,8.3,14.3,6.2
V90,2015,Petrol,Brake,172360,19413,208,1,1,1,1,1,0,1,0,0,24,4,13.0,17.0,8.6
XC40,2022,Petrol,Major,93130,15448,61,1,1,1,1,1,1,1,0,0,5,17,4.9,21.9,9.0
XC40,2022,Diesel,General,52093,7061,194,0,0,0,1,0,0,0,0,0,20,6,16.0,22.0,3.3
V90,2022,Petrol,General,58727,4160,170,0,0,1,1,0,0,0,0,0,6,6,4.0,10.0,4.4
XC90,2023,Petrol,Brake,22336,1396,97,0,0,0,1,1,1,0,0,0,12,4,5.9,9.9,6.1
XC60,2015,Petrol,Major,159804,11877,223,1,1,1,1,1,1,1,0,0,21,17,15.1,32.1,9.0
XC40,2019,Diesel,AC,36748,4316,270,0,0,0,1,0,0,0,1,0,3,2,1.5,3.5,4.4
V90,2022,Petrol,Brake,47122,8983,154,0,0,1,1,1,0,1,0,0,14,4,9.2,13.2,6.2
V90,2021,Diesel,General,11059,1650,151,0,0,0,0,0,1,0,0,0,21,6,13.5,19.5,3.6
S60,2021,Petrol,General,24621,4241,130,0,0,0,0,0,1,0,0,0,4,6,3.3,9.3,2.7
V90,2021,Petrol,AC,27455,3439,83,0,0,0,0,0,1,0,1,0,17,2,8.8,10.8,4.3
XC90,2023,Petrol,Major,19670,2176,127,1,1,0,0,1,1,0,0,0,17,17,15.2,32.2,7.7
XC40,2021,Petrol,General,26941,2025,187,0,0,0,0,0,0,0,0,0,14,6,8.3,14.3,2.1
S60,2023,Petrol,Brake,38030,6945,152,0,0,0,1,1,1,0,0,0,15,4,10.0,14.0,6.2
XC40,2023,Diesel,Brake,29204,4954,103,0,0,0,1,1,1,0,0,0,7,4,6.0,10.0,6.0
XC40,2022,Petrol,Major,83236,6953,192,1,1,1,1,1,1,0,0,0,4,17,3.1,20.1,9.0
XC90,2019,Petrol,General,101874,13418,334,1,0,1,1,1,1,1,1,1,17,6,9.9,15.9,9.0
V90,2022,Diesel,Major,25801,3308,88,1,1,0,0,1,1,0,0,0,6,17,3.8,20.8,7.7
XC90,2015,Diesel,Major,171562,25307,198,1,1,0,1,1,1,1,0,0,11,17,6.4,23.4,9.0
V90,2023,Diesel,Brake,44504,8565,174,0,0,0,1,1,1,1,0,0,12,4,9.1,13.1,7.1
S60,2023,Diesel,AC,33500,4729,62,0,0,0,0,0,1,0,1,0,15,2,9.0,11.0,4.3
XC90,2021,Petrol,Major,16396,2223,181,1,1,0,0,1,0,0,0,0,12,17,10.0,27.0,6.7
XC90,2021,Diesel,Brake,59915,4017,102,0,0,0,1,1,1,0,0,0,11,4,8.2,12.2,6.9
XC60,2015,Petrol,AC,158762,10923,362,1,0,1,1,1,1,1,1,1,17,2,8.3,10.3,9.0
XC90,2015,Petrol,General,161520,13927,226,1,0,1,1,0,1,1,0,0,8,6,4.7,10.7,7.0
XC60,2020,Diesel,General,35338,2280,121,0,0,0,0,0,0,0,0,0,12,6,6.4,12.4,1.9
V90,2021,Diesel,Brake,37955,6227,180,0,0,0,1,1,1,0,0,0,9,4,5.7,9.7,6.7
V90,2020,Diesel,General,84070,13557,354,1,0,0,1,1,1,1,1,1,11,6,7.8,13.8,8.7
V90,2021,Petrol,General,42009,3320,100,0,0,0,1,0,0,0,0,0,3,6,2.1,8.1,3.3
XC60,2023,Petrol,General,31302,5542,165,0,0,0,0,0,0,0,0,0,7,6,6.0,12.0,1.9
V90,2022,Petrol,General,18433,1505,136,0,0,0,0,0,0,0,0,0,21,6,10.8,16.8,2.0
XC40,2019,Diesel,General,28717,2933,90,0,0,0,0,0,0,0,0,0,3,6,2.9,8.9,2.0
XC90,2022,Petrol,General,98827,9374,150,0,0,1,1,0,0,1,0,0,21,6,12.7,18.7,4.8
XC60,2021,Diesel,AC,114756,12866,67,1,0,0,1,0,0,1,1,1,16,2,9.3,11.3,6.6
V90,2021,Petrol,Major,40103,3835,91,1,1,0,0,1,1,0,0,0,10,17,8.1,25.1,6.9
XC40,2015,Diesel,Major,138339,17770,253,1,1,0,1,1,1,1,0,0,23,17,20.3,37.3,9.0
XC90,2021,Diesel,General,52635,6160,197,0,0,0,1,0,1,0,0,0,7,6,4.4,10.4,4.9
XC90,2015,Petrol,Major,179179,35498,311,1,1,1,1,1,1,1,1,1,24,17,20.4,37.4,9.0
V90,2020,Petrol,Major,10769,730,241,1,1,0,0,1,0,0,0,0,20,17,18.6,35.6,6.6
XC40,2021,Diesel,Major,40384,3226,120,1,1,0,0,1,1,0,0,0,15,17,12.9,29.9,7.0
XC60,2021,Petrol,General,111920,7542,67,0,0,1,1,0,1,0,0,0,21,6,8.8,14.8,4.8
V90,2020,Diesel,General,113276,16721,306,1,1,0,1,1,0,1,0,0,21,6,18.8,24.8,6.7
XC90,2021,Petrol,Brake,49703,3361,154,0,0,1,1,1,1,0,0,0,10,4,8.6,12.6,7.2
XC90,2021,Petrol,Major,24000,4250,100,1,1,0,0,1,0,0,0,0,12,17,9.6,26.6,5.9
XC90,2015,Diesel,Major,122211,16091,224,1,1,0,1,1,1,1,0,0,18,17,15.4,32.4,9.0
V90,2019,Petrol,Major,46734,6252,323,1,1,1,1,1,1,0,1,0,23,17,22.7,39.7,9.0
S60,2020,Diesel,General,55777,7731,230,0,0,0,1,0,1,0,0,0,23,6,15.1,21.1,4.1
S60,2022,Petrol,Brake,15276,1281,139,0,0,0,1,1,0,0,0,0,9,4,4.0,8.0,4.7
S60,2019,Diesel,General,22708,1990,132,0,0,0,0,0,0,0,0,0,9,6,6.1,12.1,1.2
XC40,2021,Petrol,Major,46727,4889,165,1,1,1,1,1,1,0,0,0,4,17,1.7,18.7,8.9
V90,2021,Petrol,AC,52154,7462,198,0,0,1,1,0,0,0,1,1,5,2,2.9,4.9,5.7
XC90,2022,Petrol,Brake,30589,2735,76,0,0,0,1,1,0,0,0,0,7,4,5.3,9.3,5.4
XC40,2021,Diesel,General,55996,4271,82,0,0,0,1,0,1,0,0,0,7,6,4.1,10.1,4.3
S60,2015,Petrol,General,160686,31464,313,1,1,1,1,1,0,1,1,1,11,6,8.9,14.9,8.5
XC60,2022,Diesel,Major,52265,3296,79,1,1,0,1,1,0,0,0,0,10,17,8.9,25.9,7.1
XC40,2019,Petrol,Brake,50105,8636,217,0,0,1,1,1,0,1,0,0,11,4,7.2,11.2,6.1
XC40,2022,Diesel,Major,73350,12493,147,1,1,0,1,1,0,1,0,0,24,17,22.6,39.6,8.4
V90,2020,Diesel,Major,16278,1654,254,1,1,0,0,1,0,0,0,0,24,17,10.7,27.7,6.5
XC40,2022,Petrol,General,14893,1176,189,0,0,0,0,0,0,0,0,0,18,6,16.3,22.3,1.9
V90,2021,Petrol,Major,103585,8326,137,1,1,1,1,1,1,1,0,0,12,17,10.8,27.8,9.0
XC60,2021,Petrol,Major,56586,8920,63,1,1,1,1,1,1,1,0,0,16,17,9.5,26.5,9.0
XC90,2023,Petrol,AC,86958,13043,187,1,0,1,1,0,1,1,1,1,4,2,2.3,4.3,8.2
XC90,2023,Petrol,General,92413,15671,193,1,1,1,1,0,1,1,0,0,17,6,9.9,15.9,6.8
S60,2015,Diesel,Brake,133781,25585,179,1,1,0,1,1,0,1,0,0,17,4,15.1,19.1,7.7
S60,2019,Petrol,General,57678,9047,349,0,0,1,1,1,1,1,1,1,21,6,18.9,24.9,7.9
XC60,2023,Diesel,Major,39123,3201,80,1,1,0,1,1,1,0,0,0,23,17,13.8,30.8,8.9
XC90,2019,Diesel,Brake,43930,4133,168,0,0,0,1,1,0,0,0,0,5,4,3.8,7.8,6.2
S60,2023,Petrol,General,19914,3542,190,0,0,0,0,0,1,0,0,0,13,6,6.3,12.3,3.0
XC40,2019,Petrol,General,33051,2951,335,0,0,0,0,1,0,0,1,0,3,6,2.0,8.0,3.7
V90,2022,Petrol,Brake,50678,3555,164,0,0,1,1,1,1,0,0,0,23,4,23.0,27.0,7.0
S60,2022,Diesel,Major,45522,7213,111,1,1,0,1,1,0,0,0,0,17,17,8.4,25.4,7.4
XC60,2015,Petrol,General,147046,17109,205,1,1,1,1,0,1,1,0,0,11,6,10.7,16.7,7.7
XC90,2019,Petrol,General,59811,11292,107,1,0,1,1,0,1,1,0,0,1,6,0.9,6.9,6.6
XC60,2015,Diesel,Major,135418,20452,261,1,1,0,1,1,1,1,0,0,18,17,17.7,34.7,9.0
V90,2021,Petrol,AC,25052,1820,120,0,0,0,0,0,0,0,1,0,17,2,8.6,10.6,3.6
V90,2022,Diesel,General,32199,6204,184,0,0,0,0,0,0,0,0,0,9,6,4.8,10.8,2.0
XC60,2015,Petrol,Brake,126150,12135,145,1,0,1,1,1,1,1,0,0,20,4,8.2,12.2,8.7
S60,2015,Petrol,General,136919,14679,168,1,0,1,1,0,0,1,0,0,7,6,5.8,11.8,5.2
S60,2015,Diesel,General,143441,16684,192,1,1,0,1,0,1,1,0,0,5,6,3.9,9.9,6.1
XC90,2022,Petrol,General,114620,7699,167,0,0,1,1,0,1,0,0,0,16,6,8.1,14.1,5.7
XC90,2021,Diesel,Brake,29111,3770,80,0,0,0,1,1,0,0,0,0,7,4,6.1,10.1,5.7
XC40,2019,Petrol,General,111474,8612,195,0,0,1,1,0,1,1,0,0,13,6,7.5,13.5,5.8
XC40,2020,Diesel,Brake,46215,5367,189,0,0,0,1,1,0,0,0,0,13,4,6.3,10.3,5.3
XC90,2019,Petrol,General,43944,4794,327,0,0,0,1,1,1,0,1,0,15,6,9.8,15.8,6.2
XC40,2015,Petrol,AC,152124,25586,358,1,1,1,1,1,0,1,1,1,23,2,10.5,12.5,8.6
XC60,2021,Petrol,Brake,86172,14859,69,1,0,1,1,1,1,1,0,0,17,4,9.5,13.5,8.0
S60,2015,Petrol,Major,141470,11526,121,1,1,1,1,1,1,1,0,0,17,17,10.6,27.6,9.0
XC40,2022,Petrol,Brake,14555,1620,66,0,0,0,1,1,0,0,0,0,19,4,17.3,21.3,5.1
XC40,2015,Petrol,Major,170022,19088,168,1,1,1,1,1,1,1,0,0,10,17,8.8,25.8,9.0
XC60,2022,Petrol,Brake,83821,6806,85,0,0,1,1,1,1,0,0,0,2,4,1.3,5.3,6.7
V90,2019,Petrol,General,38888,6680,263,0,0,0,1,0,0,0,0,0,14,6,11.7,17.7,3.2
XC90,2021,Petrol,General,114771,18249,92,1,1,1,1,0,1,1,0,0,23,6,17.0,23.0,6.9
XC60,2015,Petrol,Major,135532,11744,152,1,1,1,1,1,1,1,0,0,3,17,1.8,18.8,9.0
V90,2023,Petrol,General,61007,6792,106,0,0,1,1,0,0,0,0,0,7,6,5.8,11.8,4.2
XC60,2023,Diesel,General,97198,7271,154,0,0,0,1,0,0,0,0,0,11,6,8.9,14.9,3.7
S60,2019,Petrol,Major,49486,7321,217,1,1,1,1,1,1,0,0,0,17,17,13.1,30.1,9.0
XC60,2021,Petrol,General,27543,2120,135,0,0,0,0,0,0,0,0,0,15,6,11.6,17.6,2.3
XC60,2015,Petrol,Major,138344,27396,332,1,1,1,1,1,1,1,1,1,19,17,15.4,32.4,9.0
S60,2021,Diesel,General,33116,5606,142,0,0,0,0,0,1,0,0,0,11,6,6.9,12.9,2.8
XC90,2023,Petrol,AC,90027,10320,84,1,0,1,1,0,1,1,1,1,15,2,13.8,15.8,8.5
V90,2022,Diesel,AC,41233,5813,116,0,0,0,1,0,0,0,1,0,15,2,7.5,9.5,5.2
XC40,2020,Petrol,AC,37022,6944,243,0,0,0,1,0,0,0,1,0,6,2,5.6,7.6,4.6
XC90,2019,Petrol,General,41949,5771,334,0,0,0,0,1,1,0,1,0,15,6,9.1,15.1,5.4
XC60,2015,Diesel,Major,161358,13623,229,1,1,0,1,1,1,1,0,0,9,17,4.3,21.3,9.0
XC40,2019,Petrol,AC,110975,12542,160,1,0,1,1,0,0,1,1,1,5,2,3.8,5.8,7.1
S60,2015,Petrol,AC,125128,22277,135,1,1,1,1,0,1,1,1,1,19,2,11.9,13.9,8.6
XC90,2019,Diesel,Brake,82890,12449,136,1,0,0,1,1,1,1,0,0,24,4,21.3,25.3,7.9
V90,2019,Petrol,General,54578,8246,168,0,0,1,1,0,0,1,0,0,5,6,3.3,9.3,4.4
XC90,2020,Diesel,Major,35254,6393,238,1,1,0,1,1,0,0,0,0,22,17,17.6,34.6,8.3
XC90,2020,Petrol,Brake,47632,8819,219,0,0,1,1,1,0,1,0,0,13,4,7.6,11.6,7.1
XC40,2015,Diesel,General,138617,26166,216,1,1,0,1,0,1,1,0,0,18,6,9.5,15.5,7.0
S60,2015,Diesel,Major,126672,9282,208,1,1,0,1,1,1,1,0,0,20,17,12.7,29.7,9.0
S60,2020,Petrol,Brake,51024,6948,351,0,0,1,1,1,0,0,1,1,17,4,13.0,17.0,6.8
XC90,2021,Diesel,Major,54249,8879,82,1,1,0,1,1,0,1,0,0,15,17,11.9,28.9,8.2
S60,2015,Petrol,General,130855,21717,192,1,1,1,1,0,1,1,0,0,14,6,10.5,16.5,6.8
XC40,2019,Petrol,Major,27311,3958,126,1,1,0,0,1,0,0,0,0,16,17,15.9,32.9,5.4
XC40,2019,Petrol,AC,87083,7258,231,0,0,1,1,0,1,0,1,1,4,2,3.3,5.3,6.7
V90,2022,Petrol,Major,96408,16547,80,1,1,1,1,1,1,1,0,0,17,17,16.3,33.3,9.0
S60,2023,Diesel,Brake,108285,17413,164,1,1,0,1,1,1,1,0,0,20,4,9.4,13.4,8.5
V90,2022,Petrol,Major,60956,4392,125,1,1,1,1,1,0,0,0,0,14,17,6.1,23.1,8.2
XC60,2020,Diesel,Major,55854,6978,196,1,1,0,1,1,1,0,0,0,18,17,10.6,27.6,8.7
XC40,2022,Petrol,Major,28258,2383,108,1,1,0,0,1,0,0,0,0,6,17,2.9,19.9,6.2
XC90,2019,Petrol,General,24780,2657,172,0,0,0,0,0,0,0,0,0,22,6,15.7,21.7,2.4
XC40,2022,Petrol,General,25779,1611,143,0,0,0,0,0,0,0,0,0,8,6,5.7,11.7,1.6
XC60,2021,Petrol,General,50355,5843,146,0,0,1,1,0,0,0,0,0,9,6,6.7,12.7,3.8
XC90,2020,Diesel,General,31637,4333,309,0,0,0,0,1,1,0,1,0,24,6,20.3,26.3,5.2
S60,2022,Diesel,General,56212,8248,134,0,0,0,1,0,0,1,0,0,1,6,1.0,7.0,3.4
S60,2019,Diesel,General,81195,12413,247,1,0,0,1,0,0,1,0,0,13,6,12.1,18.1,4.7
XC40,2015,Diesel,Brake,146988,26028,193,1,1,0,1,1,1,1,0,0,3,4,1.4,5.4,8.5
XC90,2019,Petrol,General,89975,8112,123,0,0,1,1,0,0,1,0,0,6,6,3.6,9.6,4.5
XC90,2023,Petrol,General,11028,847,184,0,0,0,0,0,1,0,0,0,17,6,9.4,15.4,3.2
V90,2015,Diesel,General,169996,30465,216,1,1,0,1,0,0,1,0,0,8,6,4.0,10.0,6.2
XC60,2015,Petrol,Major,130326,10677,303,1,1,1,1,1,1,1,0,0,6,17,4.4,21.4,9.0
S60,2021,Petrol,General,71555,14058,100,1,0,1,1,0,0,1,0,0,16,6,11.7,17.7,4.8
XC40,2022,Petrol,General,110460,19656,157,1,1,1,1,0,0,1,0,0,1,6,0.5,6.5,5.2
XC90,2020,Petrol,General,20190,2627,230,0,0,0,0,0,1,0,0,0,10,6,8.3,14.3,3.3
S60,2015,Petrol,Brake,166296,32826,120,1,1,1,1,1,1,1,0,0,18,4,15.1,19.1,8.8
XC40,2015,Diesel,AC,121681,8959,152,0,0,0,1,0,0,1,1,1,22,2,9.1,11.1,5.9
S60,2021,Petrol,AC,116133,11895,74,1,0,1,1,0,1,1,1,1,14,2,8.9,10.9,7.7
XC40,2021,Petrol,General,12062,1801,101,0,0,0,0,0,1,0,0,0,24,6,22.4,28.4,2.6
S60,2019,Petrol,Major,93660,10209,150,1,1,1,1,1,1,1,0,0,5,17,3.6,20.6,9.0
V90,2020,Diesel,Major,44466,8447,363,1,1,0,1,1,1,1,1,0,17,17,10.3,27.3,9.0
XC60,2022,Diesel,General,83510,5777,68,0,0,0,1,0,0,0,0,0,14,6,7.7,13.7,3.4
S60,2015,Diesel,General,138945,19024,269,1,1,0,1,0,1,1,0,0,18,6,9.8,15.8,6.7
XC60,2023,Petrol,General,20384,2909,95,0,0,0,0,0,0,0,0,0,4,6,1.8,7.8,1.9
S60,2021,Diesel,Brake,117056,17720,95,1,1,0,1,1,0,1,0,0,20,4,17.8,21.8,6.7
XC90,2021,Diesel,General,33718,3229,107,0,0,0,0,0,0,0,0,0,23,6,10.4,16.4,2.5
V90,2021,Diesel,General,12790,1420,110,0,0,0,0,0,1,0,0,0,2,6,1.2,7.2,3.6
V90,2022,Diesel,General,97265,17324,156,1,1,0,1,0,1,1,0,0,7,6,3.0,9.0,5.9
XC60,2023,Petrol,Major,56980,4973,178,1,1,1,1,1,1,0,0,0,7,17,6.1,23.1,8.9
XC90,2019,Petrol,Brake,35202,6187,98,0,0,0,1,1,0,0,0,0,7,4,3.0,7.0,4.6
XC40,2020,Petrol,Major,34231,4750,264,1,1,0,0,1,0,0,0,0,13,17,7.6,24.6,6.2
V90,2019,Petrol,Major,44071,7346,165,1,1,0,1,1,0,0,0,0,19,17,14.1,31.1,7.9
XC90,2022,Diesel,Major,96062,15360,139,1,1,0,1,1,1,1,0,0,22,17,14.2,31.2,9.0
XC90,2021,Diesel,General,51216,4560,127,0,0,0,1,0,0,0,0,0,6,6,3.4,9.4,4.0
XC60,2020,Diesel,General,110069,15369,274,1,1,0,1,0,1,1,0,0,20,6,11.3,17.3,6.8
XC90,2022,Petrol,AC,69077,12536,175,1,0,1,1,0,0,1,1,1,17,2,14.9,16.9,7.7
XC90,2022,Petrol,AC,46258,5573,65,0,0,1,1,0,1,0,1,0,18,2,17.7,19.7,6.7
XC40,2022,Petrol,Major,11663,2278,134,1,1,0,0,1,1,0,0,0,24,17,14.6,31.6,6.9
XC60,2015,Petrol,General,126435,15590,233,1,1,1,1,0,0,1,0,0,1,6,0.4,6.4,6.1
XC60,2020,Petrol,General,60338,4826,173,0,0,1,1,0,0,0,0,0,23,6,9.7,15.7,3.8
XC90,2023,Petrol,General,95400,10925,111,1,0,1,1,0,1,1,0,0,13,6,11.1,17.1,6.5
XC40,2023,Petrol,Brake,95133,18383,133,1,1,1,1,1,0,1,0,0,19,4,13.9,17.9,7.6
S60,2015,Diesel,Major,152201,15944,255,1,1,0,1,1,1,1,0,0,16,17,13.9,30.9,9.0
V90,2020,Petrol,Brake,46211,8388,247,0,0,1,1,1,1,1,0,0,10,4,8.2,12.2,7.9
XC60,2020,Diesel,Major,55735,10220,338,1,1,0,1,1,1,1,1,1,13,17,12.3,29.3,9.0
XC40,2020,Petrol,General,82180,8959,275,0,0,1,1,0,1,1,0,0,10,6,9.3,15.3,5.3
XC40,2023,Petrol,General,113002,8097,148,0,0,1,1,0,0,1,0,0,14,6,12.2,18.2,4.4
XC90,2022,Diesel,General,29916,4829,131,0,0,0,0,0,0,0,0,0,9,6,6.2,12.2,2.5
V90,2015,Diesel,Major,157432,16311,197,1,1,0,1,1,1,1,0,0,21,17,12.3,29.3,9.0
XC60,2023,Petrol,General,108787,18451,197,1,1,1,1,0,0,1,0,0,11,6,7.7,13.7,5.9
S60,2020,Petrol,Major,115761,14119,341,1,1,1,1,1,1,1,1,1,3,17,2.1,19.1,9.0
XC90,2023,Petrol,Major,11986,1533,116,1,1,0,0,1,0,0,0,0,8,17,6.1,23.1,6.4
XC60,2019,Diesel,General,11484,1939,249,0,0,0,0,0,1,0,0,0,12,6,6.1,12.1,3.1
XC60,2015,Diesel,General,172755,19613,294,1,1,0,1,1,1,1,0,0,3,6,2.4,8.4,7.9
XC40,2015,Petrol,General,140818,17185,202,1,1,1,1,0,0,1,0,0,7,6,4.7,10.7,5.7
V90,2020,Petrol,Major,79250,8928,257,1,1,1,1,1,0,1,0,0,14,17,10.8,27.8,8.8
S60,2023,Diesel,General,13108,1460,75,0,0,0,0,0,0,0,0,0,7,6,3.8,9.8,1.7
V90,2022,Petrol,General,27239,3640,101,0,0,0,0,0,0,0,0,0,7,6,4.6,10.6,2.1
XC40,2021,Diesel,Brake,11218,1943,169,0,0,0,1,1,1,0,0,0,14,4,7.4,11.4,6.3
S60,2019,Petrol,Major,53496,5919,105,1,1,1,1,1,0,0,0,0,12,17,11.1,28.1,8.0
S60,2023,Petrol,Major,54393,7255,127,1,1,1,1,1,0,0,0,0,1,17,0.7,17.7,8.3
XC90,2015,Petrol,Major,161332,24829,200,1,1,1,1,1,1,1,0,0,5,17,2.7,19.7,9.0
S60,2023,Petrol,Brake,46657,4559,125,0,0,1,1,1,0,0,0,0,11,4,4.7,8.7,5.8
XC60,2019,Petrol,Major,20126,1989,130,1,1,0,0,1,1,0,0,0,1,17,0.8,17.8,7.5
V90,2015,Diesel,General,162337,30954,137,1,1,0,1,0,1,1,0,0,23,6,12.2,18.2,6.7
V90,2023,Diesel,General,21605,3484,171,0,0,0,0,0,0,0,0,0,13,6,12.9,18.9,1.9
XC90,2020,Diesel,Brake,48865,6880,250,0,0,0,1,1,1,0,0,0,24,4,17.3,21.3,6.9
S60,2015,Petrol,Major,125455,18903,250,1,1,1,1,1,1,1,0,0,23,17,13.2,30.2,9.0
XC40,2023,Petrol,Major,58513,3750,144,1,1,1,1,1,0,0,0,0,17,17,13.5,30.5,8.0
XC60,2022,Petrol,Brake,14389,2108,198,0,0,0,1,1,1,0,0,0,3,4,1.7,5.7,6.3
XC90,2020,Diesel,AC,57011,7487,240,0,0,0,1,0,0,0,1,1,10,2,8.9,10.9,5.9
S60,2021,Petrol,General,16938,2310,164,0,0,0,0,0,0,0,0,0,19,6,11.1,17.1,1.6
XC40,2021,Petrol,General,57430,6335,127,0,0,1,1,0,0,0,0,0,7,6,7.0,13.0,3.6
S60,2020,Petrol,General,21531,1537,119,0,0,0,0,0,1,0,0,0,20,6,15.3,21.3,2.7
XC90,2022,Petrol,Brake,13446,1170,182,0,0,0,1,1,0,0,0,0,3,4,2.7,6.7,5.0
XC40,2023,Petrol,General,33490,6467,180,0,0,0,0,0,0,0,0,0,22,6,9.8,15.8,1.8
XC40,2015,Diesel,General,150327,17621,128,1,1,0,1,0,1,1,0,0,12,6,7.3,13.3,6.6
XC40,2019,Diesel,General,20728,2597,329,0,0,0,0,1,1,0,1,0,22,6,18.5,24.5,5.0
XC40,2022,Diesel,General,57380,3866,110,0,0,0,1,0,1,0,0,0,10,6,7.9,13.9,4.4
S60,2015,Diesel,General,174682,11399,167,1,0,0,1,0,1,1,0,0,21,6,10.8,16.8,6.1
XC40,2020,Diesel,General,32533,5218,205,0,0,0,0,0,0,0,0,0,12,6,7.4,13.4,1.9
S60,2015,Petrol,Major,152447,20631,358,1,1,1,1,1,0,1,1,1,15,17,8.4,25.4,9.0
XC40,2015,Petrol,General,161757,21225,142,1,1,1,1,0,1,1,0,0,6,6,4.6,10.6,6.7
XC40,2021,Diesel,General,20922,1967,145,0,0,0,0,0,1,0,0,0,19,6,11.5,17.5,3.0
XC90,2015,Petrol,Brake,126017,20700,271,1,1,1,1,1,1,1,0,0,5,4,2.9,6.9,9.0
S60,2022,Petrol,Brake,27114,2265,127,0,0,0,1,1,0,0,0,0,20,4,10.5,14.5,5.1
S60,2019,Petrol,General,115230,9977,338,0,0,1,1,1,1,1,1,1,2,6,1.3,7.3,7.9
V90,2020,Petrol,General,86385,10754,200,1,0,1,1,0,0,1,0,0,21,6,10.9,16.9,5.3
XC90,2015,Petrol,Major,175608,17574,183,1,1,1,1,1,0,1,0,0,19,17,18.6,35.6,9.0
S60,2020,Petrol,General,16776,1587,268,0,0,0,0,0,0,0,0,0,19,6,9.4,15.4,1.9
XC90,2022,Petrol,General,69078,10384,120,1,0,1,1,0,1,1,0,0,4,6,3.8,9.8,6.4
XC90,2015,Diesel,General,177071,26761,181,1,1,0,1,0,1,1,0,0,20,6,13.1,19.1,7.6
XC90,2019,Petrol,General,67491,11840,301,1,0,1,1,1,0,1,0,0,5,6,3.1,9.1,6.4
